sample_id,video_path,filename,dataset,directory_class,semantic_class,visual_label,audio_label,final_label,identity,race_group,gender_group,content_id,linked_identities,method_hint
fac_f9fac9804953,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00126/00173.mp4,00173.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00126,Asian (East),men,00173,,unknown
fac_41d31dbcee29,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00560/00041.mp4,00041.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00560,Asian (East),men,00041,,unknown
fac_61d7479564bc,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00597/00019.mp4,00019.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00597,Asian (East),men,00019,,unknown
fac_987d9411965f,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00740/00015.mp4,00015.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00740,Asian (East),men,00015,,unknown
fac_4c27a38f10c4,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00863/00069.mp4,00069.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00863,Asian (East),men,00069,,unknown
fac_a705f7510d92,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01204/00092.mp4,00092.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id01204,Asian (East),men,00092,,unknown
fac_f5efa51fd6dc,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01212/00183.mp4,00183.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id01212,Asian (East),men,00183,,unknown
fac_f21f2bd19260,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01215/00001.mp4,00001.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id01215,Asian (East),men,00001,,unknown
fac_4f4c8c85ec2b,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01589/00017.mp4,00017.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id01589,Asian (East),men,00017,,unknown
fac_c55ad5dbd95b,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id01683/00052.mp4,00052.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id01683,Asian (East),men,00052,,unknown
fac_7214bdee12d0,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02332/00055.mp4,00055.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id02332,Asian (East),men,00055,,unknown
fac_63739c7aa126,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02365/00028.mp4,00028.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id02365,Asian (East),men,00028,,unknown
fac_05a88ca43820,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02493/00073.mp4,00073.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id02493,Asian (East),men,00073,,unknown
fac_5316a813dfea,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02553/00043.mp4,00043.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id02553,Asian (East),men,00043,,unknown
fac_bbb09897b2f9,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02561/02561.mp4,02561.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id02561,Asian (East),men,02561,,unknown
fac_e190a6142cfb,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03028/00466.mp4,00466.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id03028,Asian (East),men,00466,,unknown
fac_fd8c24d6d851,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03168/03168.mp4,03168.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id03168,Asian (East),men,03168,,unknown
fac_eccf3b842ffe,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03889/00052.mp4,00052.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id03889,Asian (East),men,00052,,unknown
fac_55f288fa048d,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03965/00051.mp4,00051.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id03965,Asian (East),men,00051,,unknown
fac_1627a5ef6b44,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04111/00015.mp4,00015.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04111,Asian (East),men,00015,,unknown
fac_78e78503b3b9,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04222/00078.mp4,00078.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04222,Asian (East),men,00078,,unknown
fac_d01020c7fe36,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04687/00066.mp4,00066.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04687,Asian (East),men,00066,,unknown
fac_c0fb6b4e3cdf,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04691/1.mp4,1.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04691,Asian (East),men,1,,unknown
fac_d7bfdca91be1,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04726/00245.mp4,00245.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04726,Asian (East),men,00245,,unknown
fac_5a9821db7085,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04774/00032.mp4,00032.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04774,Asian (East),men,00032,,unknown
fac_6b81d6378f0e,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04789/002121.mp4,002121.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04789,Asian (East),men,002121,,unknown
fac_56e445e840b8,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04884/00028.mp4,00028.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04884,Asian (East),men,00028,,unknown
fac_5f977d00a519,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05268/00010.mp4,00010.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id05268,Asian (East),men,00010,,unknown
fac_6b8a5829f21e,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05332/00065.mp4,00065.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id05332,Asian (East),men,00065,,unknown
fac_de5b4414bedd,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05383/00015.mp4,00015.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id05383,Asian (East),men,00015,,unknown
fac_a870e87d1825,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05479/05479.mp4,05479.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id05479,Asian (East),men,05479,,unknown
fac_101ea5bc544c,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05743/00015.mp4,00015.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id05743,Asian (East),men,00015,,unknown
fac_0ddc22480065,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06152/06152.mp4,06152.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06152,Asian (East),men,06152,,unknown
fac_ab863959510a,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06269/00005.mp4,00005.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06269,Asian (East),men,00005,,unknown
fac_dec7d9bff348,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06467/00010.mp4,00010.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06467,Asian (East),men,00010,,unknown
fac_a31da827822c,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06470/00052.mp4,00052.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06470,Asian (East),men,00052,,unknown
fac_8cd9597b7f50,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06535/00183.mp4,00183.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06535,Asian (East),men,00183,,unknown
fac_9f4ce461243e,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06591/00021.mp4,00021.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06591,Asian (East),men,00021,,unknown
fac_5fac65dae892,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06594/00002.mp4,00002.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06594,Asian (East),men,00002,,unknown
fac_b8652d930efe,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06776/00021.mp4,00021.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06776,Asian (East),men,00021,,unknown
fac_fe06d933a86c,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06807/00015.mp4,00015.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06807,Asian (East),men,00015,,unknown
fac_278ca2793bf2,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06878/00001.mp4,00001.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06878,Asian (East),men,00001,,unknown
fac_ce456cceb45c,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id07102/00052.mp4,00052.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id07102,Asian (East),men,00052,,unknown
fac_d5a33cc3f2db,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id07338/00003.mp4,00003.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id07338,Asian (East),men,00003,,unknown
fac_d3f664673a43,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08299/00110.mp4,00110.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id08299,Asian (East),men,00110,,unknown
fac_67e08c62c982,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08613/00074.mp4,00074.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id08613,Asian (East),men,00074,,unknown
fac_989b4da326bf,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08652/00006.mp4,00006.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id08652,Asian (East),men,00006,,unknown
fac_a097908101dd,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id09053/00005.mp4,00005.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id09053,Asian (East),men,00005,,unknown
fac_5d27a390fd1d,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id09143/00056.mp4,00056.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id09143,Asian (East),men,00056,,unknown
fac_c160444a88ac,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00137/00025.mp4,00025.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00137,Asian (East),women,00025,,unknown
fac_ddbd322a645a,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00363/00014.mp4,00014.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00363,Asian (East),women,00014,,unknown
fac_ef7b83bc0769,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00430/00209.mp4,00209.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00430,Asian (East),women,00209,,unknown
fac_6835220fad1e,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00566/00032.mp4,00032.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00566,Asian (East),women,00032,,unknown
fac_2b3bcb686d09,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00579/00030.mp4,00030.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00579,Asian (East),women,00030,,unknown
fac_7b8a854c5eea,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00582/00006.mp4,00006.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00582,Asian (East),women,00006,,unknown
fac_2d40e31b562e,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00763/00074.mp4,00074.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00763,Asian (East),women,00074,,unknown
fac_83a193f5e0e5,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00935/00005.mp4,00005.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id00935,Asian (East),women,00005,,unknown
fac_2c8523c9f153,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id01281/00040.mp4,00040.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id01281,Asian (East),women,00040,,unknown
fac_28e379fcc324,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id01451/00099.mp4,00099.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id01451,Asian (East),women,00099,,unknown
fac_66c0f163cc7f,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id02587/00020.mp4,00020.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id02587,Asian (East),women,00020,,unknown
fac_a1603227a9c1,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id02807/00032.mp4,00032.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id02807,Asian (East),women,00032,,unknown
fac_085e62274658,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03211/00032.mp4,00032.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id03211,Asian (East),women,00032,,unknown
fac_464dadf3e729,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03379/00032.mp4,00032.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id03379,Asian (East),women,00032,,unknown
fac_3efe9a60a3a7,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03940/00025.mp4,00025.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id03940,Asian (East),women,00025,,unknown
fac_b0a68774391f,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04057/00015.mp4,00015.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04057,Asian (East),women,00015,,unknown
fac_6e4e6ae1b766,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04066/00013.mp4,00013.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04066,Asian (East),women,00013,,unknown
fac_c33030162ba8,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04144/00028.mp4,00028.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04144,Asian (East),women,00028,,unknown
fac_35b002b113b1,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04414/00001.mp4,00001.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04414,Asian (East),women,00001,,unknown
fac_e622300bc50a,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04701/00017.mp4,00017.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id04701,Asian (East),women,00017,,unknown
fac_8d4f84d3c319,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05576/00368.mp4,00368.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id05576,Asian (East),women,00368,,unknown
fac_f9985a5e6cd7,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05620/00005.mp4,00005.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id05620,Asian (East),women,00005,,unknown
fac_2f73df1a03eb,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05631/00073.mp4,00073.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id05631,Asian (East),women,00073,,unknown
fac_3cbd51352e6e,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05844/00072.mp4,00072.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id05844,Asian (East),women,00072,,unknown
fac_b45e3bd7ac57,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06054/00010.mp4,00010.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06054,Asian (East),women,00010,,unknown
fac_9ad0e9443c7e,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06060/00219.mp4,00219.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06060,Asian (East),women,00219,,unknown
fac_43c226c81b02,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06061/00002.mp4,00002.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06061,Asian (East),women,00002,,unknown
fac_33b652c46529,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06065/00160.mp4,00160.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06065,Asian (East),women,00160,,unknown
fac_237f51dd3824,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06066/00028.mp4,00028.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06066,Asian (East),women,00028,,unknown
fac_d29fbb29a7ed,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06158/00015.mp4,00015.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06158,Asian (East),women,00015,,unknown
fac_7a6d379879a0,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06225/00005.mp4,00005.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06225,Asian (East),women,00005,,unknown
fac_f07d88c50149,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06388/00005.mp4,00005.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06388,Asian (East),women,00005,,unknown
fac_46a9baf557a0,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06427/00138.mp4,00138.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06427,Asian (East),women,00138,,unknown
fac_0883a2f76b84,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06443/00232.mp4,00232.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06443,Asian (East),women,00232,,unknown
fac_a7bf87d581f9,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06462/00014.mp4,00014.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id06462,Asian (East),women,00014,,unknown
fac_4174fa5e186a,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07039/00105.mp4,00105.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id07039,Asian (East),women,00105,,unknown
fac_a54c761763d9,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07383/00011.mp4,00011.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id07383,Asian (East),women,00011,,unknown
fac_59978abeeaed,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07739/00019.mp4,00019.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id07739,Asian (East),women,00019,,unknown
fac_0523e425813f,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07799/00063.mp4,00063.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id07799,Asian (East),women,00063,,unknown
fac_566fe3bdf004,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07901/00040.mp4,00040.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id07901,Asian (East),women,00040,,unknown
fac_32225d5771c8,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08139/00067.mp4,00067.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id08139,Asian (East),women,00067,,unknown
fac_5f7e3894d801,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08397/00167.mp4,00167.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id08397,Asian (East),women,00167,,unknown
fac_0f42d27b3024,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08402/00092.mp4,00092.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id08402,Asian (East),women,00092,,unknown
fac_8aab8c98896a,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08819/00052.mp4,00052.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id08819,Asian (East),women,00052,,unknown
fac_6400b5de3703,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09116/00026.mp4,00026.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id09116,Asian (East),women,00026,,unknown
fac_cdf0f03ccef2,data/raw/fakeavceleb/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09125/00098.mp4,00098.mp4,FakeAVCeleb,RealVideo-RealAudio,REAL,0,0,0,id09125,Asian (East),women,00098,,unknown
