sample_id,file_path,dataset,original_id,identity,manipulation_type,generator_tool,language,modality,provenance,semantic_class,visual_label,audio_label,final_label,split,held_out
itw_009f4180728a,data/raw/modern_challenge/in_the_wild/real/28714.wav,In-the-Wild,28714.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00a29bf6aa38,data/raw/modern_challenge/in_the_wild/real/1654.wav,In-the-Wild,1654.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00a3fc2b572b,data/raw/modern_challenge/in_the_wild/fake/8341.wav,In-the-Wild,8341.wav,Ronald Reagan,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00a5d17af55a,data/raw/modern_challenge/in_the_wild/real/28211.wav,In-the-Wild,28211.wav,Martin Luther King,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00a6e2b59e1d,data/raw/modern_challenge/in_the_wild/real/15035.wav,In-the-Wild,15035.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00a76a53460c,data/raw/modern_challenge/in_the_wild/real/28472.wav,In-the-Wild,28472.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00a8fa112111,data/raw/modern_challenge/in_the_wild/fake/21349.wav,In-the-Wild,21349.wav,Ronald Reagan,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00ab2cb593e8,data/raw/modern_challenge/in_the_wild/real/14894.wav,In-the-Wild,14894.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00ab7c1639c1,data/raw/modern_challenge/in_the_wild/fake/15026.wav,In-the-Wild,15026.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00ab7e5cc85a,data/raw/modern_challenge/in_the_wild/real/21619.wav,In-the-Wild,21619.wav,FDR,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00ad49836291,data/raw/modern_challenge/in_the_wild/real/1921.wav,In-the-Wild,1921.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00addefa4a1c,data/raw/modern_challenge/in_the_wild/real/30079.wav,In-the-Wild,30079.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00adfec1e7ce,data/raw/modern_challenge/in_the_wild/fake/24207.wav,In-the-Wild,24207.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00af359de10c,data/raw/modern_challenge/in_the_wild/fake/29554.wav,In-the-Wild,29554.wav,Milton Friedman,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00b03b5ee65a,data/raw/modern_challenge/in_the_wild/real/9244.wav,In-the-Wild,9244.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00b121a9eab8,data/raw/modern_challenge/in_the_wild/real/24414.wav,In-the-Wild,24414.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00b2f6d90e5c,data/raw/modern_challenge/in_the_wild/real/7195.wav,In-the-Wild,7195.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00b92bef9196,data/raw/modern_challenge/in_the_wild/real/11215.wav,In-the-Wild,11215.wav,Milton Friedman,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00b946b830fb,data/raw/modern_challenge/in_the_wild/fake/9524.wav,In-the-Wild,9524.wav,Christopher Hitchens,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00ba24d4118c,data/raw/modern_challenge/in_the_wild/real/1796.wav,In-the-Wild,1796.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00bc1805e4d8,data/raw/modern_challenge/in_the_wild/real/12803.wav,In-the-Wild,12803.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00bcdbd3beb1,data/raw/modern_challenge/in_the_wild/real/31374.wav,In-the-Wild,31374.wav,Winston Churchill,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00bdacdde35d,data/raw/modern_challenge/in_the_wild/fake/21397.wav,In-the-Wild,21397.wav,Ronald Reagan,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00bdd96362fd,data/raw/modern_challenge/in_the_wild/fake/17606.wav,In-the-Wild,17606.wav,Bernie Sanders,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00c10dcc9f6e,data/raw/modern_challenge/in_the_wild/real/3978.wav,In-the-Wild,3978.wav,Malcolm X,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00c3f4f10f22,data/raw/modern_challenge/in_the_wild/fake/8130.wav,In-the-Wild,8130.wav,2Pac,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00c47c1869fa,data/raw/modern_challenge/in_the_wild/real/19465.wav,In-the-Wild,19465.wav,FDR,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00c5d15a4718,data/raw/modern_challenge/in_the_wild/real/26863.wav,In-the-Wild,26863.wav,Alexandria Ocasio-Cortez,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00c9f58fdd1a,data/raw/modern_challenge/in_the_wild/fake/7636.wav,In-the-Wild,7636.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00cbe061e67e,data/raw/modern_challenge/in_the_wild/real/1023.wav,In-the-Wild,1023.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00cf421d5e06,data/raw/modern_challenge/in_the_wild/real/30268.wav,In-the-Wild,30268.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00d47dc58cd8,data/raw/modern_challenge/in_the_wild/fake/23505.wav,In-the-Wild,23505.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00d960357a7d,data/raw/modern_challenge/in_the_wild/real/2931.wav,In-the-Wild,2931.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00da2548c882,data/raw/modern_challenge/in_the_wild/real/9494.wav,In-the-Wild,9494.wav,Arnold Schwarzenegger,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00dc2bf5a364,data/raw/modern_challenge/in_the_wild/real/20767.wav,In-the-Wild,20767.wav,Boris Johnson,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00dda1551848,data/raw/modern_challenge/in_the_wild/real/15573.wav,In-the-Wild,15573.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00df9eb3f9dd,data/raw/modern_challenge/in_the_wild/fake/2850.wav,In-the-Wild,2850.wav,Bernie Sanders,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00e3cf195a02,data/raw/modern_challenge/in_the_wild/real/12556.wav,In-the-Wild,12556.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00e66186b0c2,data/raw/modern_challenge/in_the_wild/real/9286.wav,In-the-Wild,9286.wav,Boris Johnson,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00ed3ff9f651,data/raw/modern_challenge/in_the_wild/real/15571.wav,In-the-Wild,15571.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00ed4635ecae,data/raw/modern_challenge/in_the_wild/real/26815.wav,In-the-Wild,26815.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00f27896a3b0,data/raw/modern_challenge/in_the_wild/real/14611.wav,In-the-Wild,14611.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00f3cb1ec3cd,data/raw/modern_challenge/in_the_wild/fake/16415.wav,In-the-Wild,16415.wav,Mark Zuckerberg,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00f3ee46e3be,data/raw/modern_challenge/in_the_wild/fake/22998.wav,In-the-Wild,22998.wav,Mark Zuckerberg,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00f674d0701f,data/raw/modern_challenge/in_the_wild/real/23917.wav,In-the-Wild,23917.wav,Bill Burr,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00f6edef2ca3,data/raw/modern_challenge/in_the_wild/fake/28944.wav,In-the-Wild,28944.wav,Dwight Eisenhower,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_00fa165fb2a9,data/raw/modern_challenge/in_the_wild/real/10757.wav,In-the-Wild,10757.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00fa19ee1212,data/raw/modern_challenge/in_the_wild/real/13501.wav,In-the-Wild,13501.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_00ffb0ab5ef7,data/raw/modern_challenge/in_the_wild/real/21259.wav,In-the-Wild,21259.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_0100d738a452,data/raw/modern_challenge/in_the_wild/fake/12010.wav,In-the-Wild,12010.wav,Christopher Hitchens,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_0101b71da94d,data/raw/modern_challenge/in_the_wild/fake/5876.wav,In-the-Wild,5876.wav,Ayn Rand,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_010233f82674,data/raw/modern_challenge/in_the_wild/real/19532.wav,In-the-Wild,19532.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_01032df06c12,data/raw/modern_challenge/in_the_wild/real/8869.wav,In-the-Wild,8869.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_0103b11b74ab,data/raw/modern_challenge/in_the_wild/real/14641.wav,In-the-Wild,14641.wav,Milton Friedman,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_010686b4681d,data/raw/modern_challenge/in_the_wild/fake/5553.wav,In-the-Wild,5553.wav,Alan Watts,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_010afb3b4426,data/raw/modern_challenge/in_the_wild/real/3316.wav,In-the-Wild,3316.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_01105106a838,data/raw/modern_challenge/in_the_wild/real/5251.wav,In-the-Wild,5251.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_0110c02fd676,data/raw/modern_challenge/in_the_wild/fake/4493.wav,In-the-Wild,4493.wav,Boris Johnson,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_0110d767f65f,data/raw/modern_challenge/in_the_wild/real/15929.wav,In-the-Wild,15929.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_011192ee1491,data/raw/modern_challenge/in_the_wild/fake/159.wav,In-the-Wild,159.wav,Bernie Sanders,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_01132077500b,data/raw/modern_challenge/in_the_wild/real/15259.wav,In-the-Wild,15259.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_01139eb881dd,data/raw/modern_challenge/in_the_wild/real/10552.wav,In-the-Wild,10552.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_01156c732fd3,data/raw/modern_challenge/in_the_wild/real/10501.wav,In-the-Wild,10501.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_01180accbe76,data/raw/modern_challenge/in_the_wild/fake/29881.wav,In-the-Wild,29881.wav,FDR,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_011a6c1559f4,data/raw/modern_challenge/in_the_wild/real/29974.wav,In-the-Wild,29974.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_011b43b64a39,data/raw/modern_challenge/in_the_wild/real/13240.wav,In-the-Wild,13240.wav,Arnold Schwarzenegger,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_011bfc12b4dc,data/raw/modern_challenge/in_the_wild/fake/28765.wav,In-the-Wild,28765.wav,Mr. Rogers,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_011c3e666633,data/raw/modern_challenge/in_the_wild/real/1504.wav,In-the-Wild,1504.wav,Adam Driver,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_011e5437957f,data/raw/modern_challenge/in_the_wild/fake/5938.wav,In-the-Wild,5938.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_012198455640,data/raw/modern_challenge/in_the_wild/real/31243.wav,In-the-Wild,31243.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_0125259d3627,data/raw/modern_challenge/in_the_wild/real/13403.wav,In-the-Wild,13403.wav,Ayn Rand,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_01255d29531b,data/raw/modern_challenge/in_the_wild/fake/18048.wav,In-the-Wild,18048.wav,Alec Guinness,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_01255d568bb0,data/raw/modern_challenge/in_the_wild/fake/25695.wav,In-the-Wild,25695.wav,Milton Friedman,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_0125aa1eb00a,data/raw/modern_challenge/in_the_wild/real/7049.wav,In-the-Wild,7049.wav,Alec Guinness,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_0125ce0b3939,data/raw/modern_challenge/in_the_wild/real/24869.wav,In-the-Wild,24869.wav,Winston Churchill,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_012c9e9aaabf,data/raw/modern_challenge/in_the_wild/real/4071.wav,In-the-Wild,4071.wav,Ronald Reagan,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_012e1cf68d32,data/raw/modern_challenge/in_the_wild/real/18763.wav,In-the-Wild,18763.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_0135ab4b03a4,data/raw/modern_challenge/in_the_wild/real/6724.wav,In-the-Wild,6724.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_013765a2ec16,data/raw/modern_challenge/in_the_wild/fake/3486.wav,In-the-Wild,3486.wav,Boris Johnson,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_013937825ceb,data/raw/modern_challenge/in_the_wild/real/14928.wav,In-the-Wild,14928.wav,Winston Churchill,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_0139b93a538d,data/raw/modern_challenge/in_the_wild/real/30807.wav,In-the-Wild,30807.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_013d233945ea,data/raw/modern_challenge/in_the_wild/real/20611.wav,In-the-Wild,20611.wav,Bernie Sanders,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_013de6c1f401,data/raw/modern_challenge/in_the_wild/fake/11823.wav,In-the-Wild,11823.wav,Arnold Schwarzenegger,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_013e4ac9ffc6,data/raw/modern_challenge/in_the_wild/real/15360.wav,In-the-Wild,15360.wav,Barack Obama,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_0141ec9523b9,data/raw/modern_challenge/in_the_wild/real/12231.wav,In-the-Wild,12231.wav,Winston Churchill,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_0145a4683af1,data/raw/modern_challenge/in_the_wild/real/39.wav,In-the-Wild,39.wav,Christopher Hitchens,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_0145ef11c162,data/raw/modern_challenge/in_the_wild/fake/7048.wav,In-the-Wild,7048.wav,Kanye West,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_01461b845087,data/raw/modern_challenge/in_the_wild/fake/29124.wav,In-the-Wild,29124.wav,Boris Johnson,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_0146f92d58e0,data/raw/modern_challenge/in_the_wild/real/4472.wav,In-the-Wild,4472.wav,Donald Trump,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_014c4c0a69f1,data/raw/modern_challenge/in_the_wild/fake/28582.wav,In-the-Wild,28582.wav,Ayn Rand,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_014f8ee4dc06,data/raw/modern_challenge/in_the_wild/real/29454.wav,In-the-Wild,29454.wav,FDR,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
itw_014f9ed7b45b,data/raw/modern_challenge/in_the_wild/fake/18735.wav,In-the-Wild,18735.wav,Bill Clinton,audio_cloning,elevenlabs_and_others,english,audio_only,huggingface/mueller91/In-The-Wild,AUDIO_MANIPULATION,0,1,2,external_test,true
itw_0151129c0466,data/raw/modern_challenge/in_the_wild/real/24702.wav,In-the-Wild,24702.wav,Boris Johnson,none,none,english,audio_only,huggingface/mueller91/In-The-Wild,REAL,0,0,0,external_test,true
